id_localidad,nombre,partido,municipio,cp,latitud,longitud
20306,"GLACIARES DEL RIO BLANCO","LUJAN DE CUYO",,5549,,
5656,"GOBERNADOR BENEGAS","LAS HERAS",,5544,,
5966,"GOBERNADOR CIVIT","SANTA ROSA",,5594,-33.3377668,-67.9585219
5700,"GOBERNADOR LUIS MOLINA",LAVALLE,,5533,,
5496,"GODOY CRUZ","GODOY CRUZ","GODOY CRUZ",5501,-32.9287300,-68.8357468
5515,GOICO,"GENERAL ALVEAR",,5609,-34.6262321,-67.6603775
5914,GOUDGE,"SAN RAFAEL","SAN RAFAEL",5603,-34.6804593,-68.1315387
17181,"GREGORIO ZAPATA","LA PAZ",,5590,,
17428,"GUADAL DE LOS PEREZ",LAVALLE,,5533,,
5915,GUADALES,"SAN RAFAEL",,5609,-34.4851379,-67.8774796
20655,GUALTALLARY,TUPUNGATO,,5561,-33.3792626,-69.1871997
17568,"GUAYQUERIA COLORADA",MALARGUE,,5613,,
5657,GUIDO,"LAS HERAS",,5549,-32.8460693,-69.2634964
17182,"GUILLERMO DONAIRE","LA PAZ",,5590,,
5551,GURRUCHAGA,"SAN MARTIN",,5584,,
17183,"H GARZALA","LA PAZ",,5590,,
17185,"HERMENEGILDO DIAZ","LA PAZ",,5590,,
17187,"HONORIO ZAPATA","LA PAZ",,5590,,
5658,"HORNITO DEL GRINGO","LAS HERAS",,5543,-32.7624474,-68.8346710
5659,"HORNOS DE MOYANO","LAS HERAS",,5543,,
20449,"HOTEL PORTEZUELO DEL VIENTO",MALARGUE,,5613,,
17570,"HOTEL TERMAS DEL AZUFRE",MALARGUE,,5613,,
17571,"HOTEL TERMAS EL SOSNEADO",MALARGUE,,5613,,
17188,"HUAICOS DE RUFINO","LA PAZ",,5590,,
18084,"HUAICOS DE RUFINO","SANTA ROSA",,5594,,
17791,"HUAIQUERIA DE LA HORQUETA","SAN CARLOS",,5569,,
17792,"HUAIQUERIA DE LOS BURROS","SAN CARLOS",,5569,,
17189,"HUECOS DE LOS TORDILLOS","LA PAZ",,5590,,
17190,"IGNACIO VILLEGAS","LA PAZ",,5590,,
5916,IGUAZU,"SAN RAFAEL",,5601,,
5917,"INGENIERO BALLOFFET","SAN RAFAEL","SAN RAFAEL",5603,-34.7355960,-68.3727880
5601,"INGENIERO GIAGNONI",JUNIN,JUNIN,5582,-33.1195917,-68.4095443
5701,"INGENIERO GUSTAVO ANDRE",LAVALLE,LAVALLE,5535,-32.6987915,-68.3338242
17191,"IRINEO ZAPATA","LA PAZ",,5590,,
17963,"ISABEL FLORES","SAN MARTIN",,5582,,
5788,"ISLA CHICA",MAIPU,MAIPU,5587,-33.0589597,-68.6299246
17794,"ISLA DEL CUCHILLO","SAN CARLOS",,5569,,
5789,"ISLA GRANDE",MAIPU,MAIPU,5587,-33.0864924,-68.6095622
17192,"ISLA RETAMITO","LA PAZ",,5590,,
17795,"J CAMPOS","SAN CARLOS",,5569,,
17193,"J ORTUBIA","LA PAZ",,5590,,
17796,"J VERON","SAN CARLOS",,5569,,
17580,JAGUEL,MALARGUE,,5611,,
17572,"JAGUEL AMARILLO",MALARGUE,,5611,,
17573,"JAGUEL DE LAS CHILCAS",MALARGUE,,5509,,
17575,"JAGUEL DE ROSAS",MALARGUE,,5611,,
17576,"JAGUEL DEL CATALAN",MALARGUE,,5611,,
17577,"JAGUEL DEL GAUCHO",MALARGUE,,5613,,
17579,"JAGUEL DEL GOBIERNO",MALARGUE,,5613,,
5516,"JAIME PRATS","SAN RAFAEL","SAN RAFAEL",5623,-34.9146831,-67.8191470
18085,JARILLOSO,"SANTA ROSA",,5594,,
20546,JAUCHA,"SAN CARLOS",,5569,,
5577,"JESUS NAZARENO",GUAYMALLEN,GUAYMALLEN,5523,-32.9208014,-68.7868067
5660,JOCOLI,"LAS HERAS",,5543,-32.5843191,-68.6808088
5702,"JOCOLI VIEJO",LAVALLE,,5533,-32.7274623,-68.6602320
18086,JOFRE,"SANTA ROSA",,5594,,
5602,"JORGE NEWBERY",JUNIN,,5585,,
18087,"JOSE CAMPOS","SANTA ROSA",,5594,,
17195,"JOSE DIAZ","LA PAZ",,5590,,
17196,"JOSE FERNANDEZ","LA PAZ",,5590,,
17197,"JOSE LUCERO","LA PAZ",,5590,,
17198,"JOSE R MOLINA","LA PAZ",,5590,,
18088,"JOSE SOSA","SANTA ROSA",,5594,,
17200,"JOSE SUAREZ","LA PAZ",,5590,,
17201,"JUAN B DUFAU","LA PAZ",,5590,,
17202,"JUAN H ORTIZ","LA PAZ",,5590,,
17203,"JUAN MILLAN","LA PAZ",,5590,,
17204,"JUAN ZAPATA","LA PAZ",,5590,,
17206,"JULIO COMEGLIO","LA PAZ",,5590,,
5597,JUNIN,JUNIN,JUNIN,5573,-33.1451530,-68.4814453
17581,"JUNTA DE LA VAINA",MALARGUE,,5613,,
17207,"JUNTA DE LOS RIOS","LA PAZ",,5590,,
5703,"KILOMETRO 1013",LAVALLE,,5535,,
5704,"KILOMETRO 1032",LAVALLE,,5535,,
5752,"KILOMETRO 1085","LUJAN DE CUYO",,5549,,
27932,"KILOMETRO 11",GUAYMALLEN,GUAYMALLEN,5525,-32.9207615,-68.7071186
5705,"KILOMETRO 43",LAVALLE,,5535,,
5918,"KILOMETRO 47","SAN RAFAEL",,5624,,
5753,"KILOMETRO 55","LUJAN DE CUYO",,5549,,
5517,"KILOMETRO 56","GENERAL ALVEAR",,5620,,
17026,"KILOMETRO 84","GENERAL ALVEAR",,5634,,
5518,"KILOMETRO 882","GENERAL ALVEAR",,5620,,
