id_localidad,nombre,partido,municipio,codigo_postal,latitud,longitud
9635,OBLIGADO,"SAN IGNACIO",,3327,,
9453,"OJO DE AGUA",CONCEPCION,,3328,,
9522,"OLEGARIO VICTOR ANDRADE","LEANDRO N ALEM","OLEGARIO VICTOR ANDRADE",3311,-27.5658220,-55.5017254
9523,"ONCE VUELTAS","LEANDRO N ALEM",,3315,,
9636,OTILIA,"SAN IGNACIO",,3328,,
9593,PANAMBI,OBERA,PANAMBI,3361,-27.7254200,-54.9137573
9430,"PARADA LEIS",CAPITAL,,3306,-27.5986538,-55.8373222
20471,PARAISO,GUARANI,,3364,,
20448,"PARAJE AZOPARDO","GENERAL MANUEL BELGRANO",,3366,,
20441,"PARAJE DOS HERMANAS",OBERA,,3360,,
20440,"PARAJE ESTELINA","GENERAL MANUEL BELGRANO",,3366,,
20442,"PARAJE GRANADO","GENERAL MANUEL BELGRANO",,3366,,
20443,"PARAJE INTERCONTINENTAL","GENERAL MANUEL BELGRANO",,3366,,
9371,"PARAJE LUCERO",CAINGUAS,,3364,,
20450,"PARAJE VILLA UNION","GENERAL MANUEL BELGRANO",,3366,,
9569,PARANAY,MONTECARLO,,3386,,
9454,"PASO DEL ARROYO PERSIGUERO",CONCEPCION,,3355,,
9455,"PASO PORTEÑO",CONCEPCION,,3355,-28.0277882,-55.5173035
9637,PASTOREO,"SAN IGNACIO",,3322,-27.3196171,-55.3953642
9470,"PATI CUA",ELDORADO,,3382,,
20387,"PEDRO NUÑEZ",CAPITAL,,3300,,
9456,PERSIGUERO,CONCEPCION,,3355,,
9524,"PICADA BELGRANO","LEANDRO N ALEM",,3315,-27.6423802,-55.3940491
9525,"PICADA BONPLAND","LEANDRO N ALEM",,3315,,
9526,"PICADA ESPAÑOLA","LEANDRO N ALEM",,3315,,
9400,"PICADA FINLANDESA",CANDELARIA,,3317,,
9528,"PICADA IGLESIA","LEANDRO N ALEM",,3315,,
9529,"PICADA LIBERTAD","LEANDRO N ALEM",,3315,,
27561,"PICADA MANDARINA",GUARANI,,3338,,
9530,"PICADA POLACA","LEANDRO N ALEM",,3313,-27.6034506,-55.4664606
9401,"PICADA PORTUGUESA",CANDELARIA,,3317,,
9531,"PICADA POZO FEO","LEANDRO N ALEM",,3315,,
9532,"PICADA RUSA","LEANDRO N ALEM",,3315,,
9533,"PICADA SAN JAVIER","LEANDRO N ALEM",,3315,,
9402,"PICADA SAN JAVIER",CANDELARIA,,3317,,
9666,"PICADA SAN JAVIER","SAN JAVIER",,3353,-27.7669561,-55.2502561
9403,"PICADA SAN MARTIN",CANDELARIA,,3317,,
9594,"PICADA SAN MARTIN",OBERA,,3360,,
9595,"PICADA SUECA",OBERA,,3361,,
9534,"PICADA SUR MECKING","LEANDRO N ALEM",,3315,,
9596,"PICADA YAPEYU",OBERA,,3361,-27.6162435,-55.1776418
9484,"PIÑALITO NORTE","GENERAL MANUEL BELGRANO",,3366,-25.9269854,-53.9254399
9485,"PIÑALITO SUR","GENERAL MANUEL BELGRANO",,3366,,
9372,PINDAITI,CAINGUAS,,3364,,
9352,PINDAPOY,APOSTOLES,,3306,-27.7474272,-55.7932486
9373,PINDAYTI,CAINGUAS,,3364,,
9678,"PIRAY MINI","SAN PEDRO",,3366,,
20474,"PLANCHADA BANDERITA",IGUAZU,,3370,,
21476,POSADAS,CAPITAL,POSADAS,3300,-27.3796749,-55.8988686
27950,"POZO AZUL","SAN PEDRO","POZO AZUL",3364,-26.3469505,-54.1500201
9404,PROFUNDIDAD,CANDELARIA,PROFUNDIDAD,3308,-27.5585200,-55.7034470
27765,"PUEBLO ILLIA",CAINGUAS,,3337,-27.1485153,-54.5624940
9597,"PUEBLO SALTO",OBERA,,3360,,
9432,"PUENTE NACIONAL",CAPITAL,,3306,,
9498,"PUERTO AGUIRRE",IGUAZU,,3370,,
9570,"PUERTO ALCAZAR",MONTECARLO,,3386,,
9322,"PUERTO ALICIA","25 DE MAYO",,3363,,
9323,"PUERTO AURORA","25 DE MAYO",,3363,,
9571,"PUERTO AVELLANEDA",MONTECARLO,,3384,-26.6297722,-54.7794342
20366,"PUERTO AZARA",APOSTOLES,,3350,,
9499,"PUERTO BEMBERG",IGUAZU,,3374,,
9500,"PUERTO BOSSETTI",IGUAZU,,3374,,
20475,"PUERTO CANOAS",IGUAZU,,3370,-25.7066212,-54.4216690
9572,"PUERTO CARAGUATAY",MONTECARLO,,3386,-26.6046734,-54.7755699
9501,"PUERTO CAROLINA",IGUAZU,,3370,,
9638,"PUERTO CAZADOR","SAN IGNACIO",,3327,,
9639,"PUERTO CHUÑO","SAN IGNACIO",,3322,,
9457,"PUERTO CONCEPCION",CONCEPCION,,3355,,
9471,"PUERTO DELICIA",ELDORADO,,3381,,
9640,"PUERTO DOCE","SAN IGNACIO",,3327,,
20438,"PUERTO EL DORADO",ELDORADO,,3382,,
9502,"PUERTO ERRECABORDE",IGUAZU,,3374,-25.8898830,-54.6081543
9641,"PUERTO ESPAÑA","SAN IGNACIO","GENERAL URQUIZA",3326,-27.0422313,-55.4381233
9494,"PUERTO ESPERANZA",IGUAZU,"PUERTO ESPERANZA",3378,-26.0222778,-54.6139221
9642,"PUERTO GISELA","SAN IGNACIO",,3326,-27.0209502,-55.3676005
9643,"PUERTO HARDELASTE","SAN IGNACIO",,3327,,
9503,"PUERTO IGUAZU",IGUAZU,"PUERTO IGUAZU",3370,-25.6104450,-54.5723534
9546,"PUERTO INGENIERO MORANDI","LIBERTADOR GRAL SAN MARTIN",,3332,,
9324,"PUERTO INSUA","25 DE MAYO",,3363,,
9405,"PUERTO LA MINA",CANDELARIA,,3308,,
9573,"PUERTO LAHARRAGUE",MONTECARLO,,3384,-26.5015545,-54.7543335
9547,"PUERTO LEONI","LIBERTADOR GRAL SAN MARTIN","PUERTO LEONI",3332,-26.9650078,-55.1606255
20472,"PUERTO LIBERTAD",IGUAZU,"PUERTO LIBERTAD",3370,-25.9216710,-54.5821210
9325,"PUERTO LONDERO","25 DE MAYO",,3363,-27.4006111,-54.4058372
20423,"PUERTO LUJAN",CAPITAL,,3300,,
20435,"PUERTO MADO",ELDORADO,,3382,-26.2310899,-54.6247147
9548,"PUERTO MBOPICUA","LIBERTADOR GRAL SAN MARTIN",,3334,,
9644,"PUERTO MENOCHIO","SAN IGNACIO",,3326,,
9549,"PUERTO MINERAL","LIBERTADOR GRAL SAN MARTIN",,3332,-26.9540046,-55.1290996
9645,"PUERTO NARANJITO","SAN IGNACIO",,3326,-27.0112318,-55.2844693
20516,"PUERTO NUEVO","SAN IGNACIO",,3322,-26.9722786,-55.3773499
9550,"PUERTO ORO VERDE","LIBERTADOR GRAL SAN MARTIN",,3334,,
20462,"PUERTO PARAISO",GUARANI,,3364,,
9551,"PUERTO PARANAY","LIBERTADOR GRAL SAN MARTIN",,3384,,
20436,"PUERTO PATICAA",ELDORADO,,3382,,
20476,"PUERTO PAULITO",IGUAZU,,3370,,
9504,"PUERTO PENINSULA",IGUAZU,,3370,-25.6790504,-54.6466866
9472,"PUERTO PINARES",ELDORADO,ELDORADO,3382,-26.4293442,-54.6930389
9574,"PUERTO PIRAY",MONTECARLO,"PUERTO PIRAY",3381,-26.4696865,-54.7137108
9552,"PUERTO RICO","LIBERTADOR GRAL SAN MARTIN","PUERTO RICO",3334,-26.8085894,-55.0229137
9667,"PUERTO ROSARIO","SAN JAVIER",,3357,-27.7888889,-55.0133591
9668,"PUERTO RUBEN","SAN JAVIER",,3357,,
9669,"PUERTO SALTIÑO","SAN JAVIER",,3357,,
9553,"PUERTO SAN ALBERTO","LIBERTADOR GRAL SAN MARTIN",,3334,,
9646,"PUERTO SAN IGNACIO","SAN IGNACIO",,3322,,
9458,"PUERTO SAN LUCAS",CONCEPCION,,3355,-28.0332829,-55.4891314
9326,"PUERTO SAN MARTIN","25 DE MAYO",,3363,,
9647,"PUERTO TABAY","SAN IGNACIO",,3328,-26.9921694,-55.2349893
9554,"PUERTO TIGRE","LIBERTADOR GRAL SAN MARTIN",,3334,,
9505,"PUERTO URUGUAY",IGUAZU,,3370,,
9473,"PUERTO VICTORIA",ELDORADO,,3382,,
9648,"PUERTO VIEJO","SAN IGNACIO",,3322,,
20480,"PUERTO WANDA",IGUAZU,,3370,-25.9667040,-54.5929422
9649,"PUERTO YABEBIRI","SAN IGNACIO",,3322,,
20478,"PUERTO YACUY",IGUAZU,,3370,,
9406,"RINCON DE BONPLAND",CANDELARIA,,3317,,
9433,"RINCON DE BUGRES",CAPITAL,,3306,,
9353,"RINCON DE CHIMTRAY",APOSTOLES,,3350,,
9670,"RINCON DE LOPEZ","SAN JAVIER",,3353,,
9671,"RINCON DEL GUERRERO","SAN JAVIER",,3357,-27.7575291,-55.2129534
20463,"RIO YABOTAY",GUARANI,,3364,,
9650,"ROCA CHICA","SAN IGNACIO",,3324,-27.2143687,-55.4202790
9407,"RUINAS DE LORETO",CANDELARIA,,3316,,
9555,"RUIZ DE MONTOYA","LIBERTADOR GRAL SAN MARTIN","RUIZ DE MONTOYA",3334,-26.9690257,-55.0606050
9375,"SALTO ENCANTADO",CAINGUAS,"ARISTOBULO DEL VALLE",3364,-27.0857925,-54.8332901
9598,SAMAMBAYA,OBERA,,3361,,
9556,"SAN ALBERTO","LIBERTADOR GRAL SAN MARTIN",,3334,-26.8048950,-54.9881508
9434,"SAN ANDRES",CAPITAL,,3304,-27.6407776,-55.7654954
9486,"SAN ANTONIO","GENERAL MANUEL BELGRANO","SAN ANTONIO",3366,-26.0569019,-53.7336693
9327,"SAN CARLOS","25 DE MAYO",,3363,-27.2718983,-54.4936371
9328,"SAN FRANCISCO DE ASIS","25 DE MAYO",,3363,-27.4597787,-54.7478069
9557,"SAN GOTARDO","LIBERTADOR GRAL SAN MARTIN",,3332,-26.9225122,-55.1238743
9651,"SAN IGNACIO","SAN IGNACIO","SAN IGNACIO",3322,-27.2557621,-55.5335121
9435,"SAN ISIDRO",CAPITAL,,3300,,
9459,"SAN ISIDRO",CONCEPCION,,3355,-28.0344028,-55.4115944
9672,"SAN JAVIER","SAN JAVIER","SAN JAVIER",3357,-27.8745079,-55.1351318
9354,"SAN JOSE",APOSTOLES,"SAN JOSE",3306,-27.7700386,-55.7832489
9436,"SAN JUAN",CAPITAL,,3306,,
9355,"SAN JUAN DE LA SIERRA",APOSTOLES,,3306,,
9460,"SAN LUCAS",CONCEPCION,,3355,,
9599,"SAN MARTIN",OBERA,"SAN MARTIN",3360,-27.4618129,-55.2783441
9558,"SAN MIGUEL","LIBERTADOR GRAL SAN MARTIN",,3334,-26.8533367,-54.8892924
